Date,River,Reach,Cross Section,Water_Elevation
17/04/2026 12:00,Thachin         ,Reach1,84876,1.029919147491455
17/04/2026 13:00,Thachin         ,Reach1,170764,1.565148115158081
17/04/2026 13:00,Thachin         ,Reach1,142824,1.0198607444763184
17/04/2026 13:00,Thachin         ,Reach1,125488,1.1000231504440308
17/04/2026 13:00,Thachin         ,Reach1,84876,0.8400288224220276
17/04/2026 14:00,Thachin         ,Reach1,170764,1.5441168546676636
17/04/2026 14:00,Thachin         ,Reach1,142824,1.0399775505065918
17/04/2026 14:00,Thachin         ,Reach1,125488,1.0500359535217283
17/04/2026 14:00,Thachin         ,Reach1,84876,0.7299960255622864
17/04/2026 15:00,Thachin         ,Reach1,170764,1.531924843788147
17/04/2026 15:00,Thachin         ,Reach1,142824,1.0600943565368652
17/04/2026 15:00,Thachin         ,Reach1,125488,0.9899904131889344
17/04/2026 15:00,Thachin         ,Reach1,84876,0.6699503660202026
17/04/2026 16:00,Thachin         ,Reach1,170764,1.5279624462127686
17/04/2026 16:00,Thachin         ,Reach1,142824,0.9799320101737976
17/04/2026 16:00,Thachin         ,Reach1,125488,0.9601200222969056
17/04/2026 16:00,Thachin         ,Reach1,84876,0.5800344347953796
17/04/2026 17:00,Thachin         ,Reach1,170764,1.5328391790390017
17/04/2026 17:00,Thachin         ,Reach1,142824,0.919886350631714
17/04/2026 17:00,Thachin         ,Reach1,125488,0.9101328253746032
17/04/2026 17:00,Thachin         ,Reach1,84876,0.5199887752532959
17/04/2026 18:00,Thachin         ,Reach1,170764,1.53253436088562
17/04/2026 18:00,Thachin         ,Reach1,142824,0.8799576163291931
17/04/2026 18:00,Thachin         ,Reach1,125488,0.8799576163291931
17/04/2026 18:00,Thachin         ,Reach1,84876,0.4800600111484527
17/04/2026 19:00,Thachin         ,Reach1,170764,1.5206471681594849
17/04/2026 19:00,Thachin         ,Reach1,142824,0.8698992133140564
17/04/2026 19:00,Thachin         ,Reach1,125488,0.860145628452301
17/04/2026 19:00,Thachin         ,Reach1,84876,0.6099047660827637
17/04/2026 20:00,Thachin         ,Reach1,170764,1.505102515220642
17/04/2026 20:00,Thachin         ,Reach1,142824,0.8299704194068909
17/04/2026 20:00,Thachin         ,Reach1,125488,0.8500872254371643
17/04/2026 20:00,Thachin         ,Reach1,84876,0.8698992133140564
17/04/2026 21:00,Thachin         ,Reach1,170764,1.4849857091903689
17/04/2026 21:00,Thachin         ,Reach1,142824,0.8199120163917542
17/04/2026 21:00,Thachin         ,Reach1,125488,0.8900160193443298
17/04/2026 21:00,Thachin         ,Reach1,84876,0.9500616192817688
17/04/2026 22:00,Thachin         ,Reach1,170764,1.4685263633728027
17/04/2026 22:00,Thachin         ,Reach1,142824,0.860145628452301
17/04/2026 22:00,Thachin         ,Reach1,125488,0.9899904131889344
17/04/2026 22:00,Thachin         ,Reach1,84876,1.0198607444763184
17/04/2026 23:00,Thachin         ,Reach1,170764,1.4590777158737185
17/04/2026 23:00,Thachin         ,Reach1,142824,0.9500616192817688
17/04/2026 23:00,Thachin         ,Reach1,125488,1.029919147491455
17/04/2026 23:00,Thachin         ,Reach1,84876,1.010107159614563
18/04/2026 00:00,Thachin         ,Reach1,170764,1.45298171043396
18/04/2026 00:00,Thachin         ,Reach1,142824,1.0198607444763184
18/04/2026 00:00,Thachin         ,Reach1,125488,1.0600943565368652
18/04/2026 00:00,Thachin         ,Reach1,84876,0.8299704194068909
18/04/2026 01:00,Thachin         ,Reach1,170764,1.449933648109436
18/04/2026 01:00,Thachin         ,Reach1,142824,1.0500359535217283
18/04/2026 01:00,Thachin         ,Reach1,125488,1.0399775505065918
18/04/2026 01:00,Thachin         ,Reach1,84876,0.7199376225471497
18/04/2026 02:00,Thachin         ,Reach1,170764,1.4587727785110474
18/04/2026 02:00,Thachin         ,Reach1,142824,1.010107159614563
18/04/2026 02:00,Thachin         ,Reach1,125488,0.9799320101737976
18/04/2026 02:00,Thachin         ,Reach1,84876,0.6300215721130371
18/04/2026 03:00,Thachin         ,Reach1,170764,1.4798040390014648
18/04/2026 03:00,Thachin         ,Reach1,142824,0.9500616192817688
18/04/2026 03:00,Thachin         ,Reach1,125488,0.9500616192817688
18/04/2026 03:00,Thachin         ,Reach1,84876,0.5300471782684326
18/04/2026 04:00,Thachin         ,Reach1,170764,1.5011401176452637
18/04/2026 04:00,Thachin         ,Reach1,142824,0.919886350631714
18/04/2026 04:00,Thachin         ,Reach1,125488,0.919886350631714
18/04/2026 04:00,Thachin         ,Reach1,84876,0.4401312172412872
18/04/2026 05:00,Thachin         ,Reach1,170764,1.5115032196044922
18/04/2026 05:00,Thachin         ,Reach1,142824,0.8900160193443298
18/04/2026 05:00,Thachin         ,Reach1,125488,0.8900160193443298
18/04/2026 05:00,Thachin         ,Reach1,84876,0.3599688112735748
18/04/2026 06:00,Thachin         ,Reach1,170764,1.5145511627197266
18/04/2026 06:00,Thachin         ,Reach1,142824,0.860145628452301
18/04/2026 06:00,Thachin         ,Reach1,125488,0.8500872254371643
18/04/2026 06:00,Thachin         ,Reach1,84876,0.3300983905792236
18/04/2026 07:00,Thachin         ,Reach1,170764,1.5118080377578735
18/04/2026 07:00,Thachin         ,Reach1,142824,0.8299704194068909
18/04/2026 07:00,Thachin         ,Reach1,125488,0.8299704194068909
18/04/2026 07:00,Thachin         ,Reach1,84876,0.5900927782058716
18/04/2026 08:00,Thachin         ,Reach1,170764,1.513636827468872
18/04/2026 08:00,Thachin         ,Reach1,142824,0.8098536133766174
18/04/2026 08:00,Thachin         ,Reach1,125488,0.8001000285148621
18/04/2026 08:00,Thachin         ,Reach1,84876,0.8098536133766174
18/04/2026 09:00,Thachin         ,Reach1,170764,1.5160752534866333
18/04/2026 09:00,Thachin         ,Reach1,142824,0.7699248194694519
18/04/2026 09:00,Thachin         ,Reach1,125488,0.860145628452301
18/04/2026 09:00,Thachin         ,Reach1,84876,0.92994487285614
18/04/2026 10:00,Thachin         ,Reach1,170764,1.5115032196044922
18/04/2026 10:00,Thachin         ,Reach1,142824,0.8199120163917542
18/04/2026 10:00,Thachin         ,Reach1,125488,0.940003216266632
18/04/2026 10:00,Thachin         ,Reach1,84876,1.0000487565994265
18/04/2026 11:00,Thachin         ,Reach1,170764,1.5035784244537354
18/04/2026 11:00,Thachin         ,Reach1,142824,0.9101328253746032
18/04/2026 11:00,Thachin         ,Reach1,125488,1.0000487565994265
18/04/2026 11:00,Thachin         ,Reach1,84876,1.0600943565368652
18/04/2026 12:00,Thachin         ,Reach1,170764,1.4926055669784546
18/04/2026 12:00,Thachin         ,Reach1,142824,0.9899904131889344
18/04/2026 12:00,Thachin         ,Reach1,125488,1.0399775505065918
18/04/2026 12:00,Thachin         ,Reach1,84876,1.029919147491455
18/04/2026 13:00,Thachin         ,Reach1,170764,1.4828519821166992
18/04/2026 13:00,Thachin         ,Reach1,142824,1.029919147491455
18/04/2026 13:00,Thachin         ,Reach1,125488,1.0600943565368652
18/04/2026 13:00,Thachin         ,Reach1,84876,0.860145628452301
18/04/2026 14:00,Thachin         ,Reach1,170764,1.4785847663879397
18/04/2026 14:00,Thachin         ,Reach1,142824,1.0698480606079102
18/04/2026 14:00,Thachin         ,Reach1,125488,1.0500359535217283
18/04/2026 14:00,Thachin         ,Reach1,84876,0.7299960255622864
18/04/2026 15:00,Thachin         ,Reach1,170764,1.486204743385315
18/04/2026 15:00,Thachin         ,Reach1,142824,1.029919147491455
18/04/2026 15:00,Thachin         ,Reach1,125488,0.9698736071586608
18/04/2026 15:00,Thachin         ,Reach1,84876,0.6400799751281738
18/04/2026 16:00,Thachin         ,Reach1,170764,1.5011401176452637
18/04/2026 16:00,Thachin         ,Reach1,142824,0.9500616192817688
18/04/2026 16:00,Thachin         ,Reach1,125488,0.919886350631714
18/04/2026 16:00,Thachin         ,Reach1,84876,0.5599176287651062
18/04/2026 17:00,Thachin         ,Reach1,170764,1.5221712589263916
18/04/2026 17:00,Thachin         ,Reach1,142824,0.9000744223594666
18/04/2026 17:00,Thachin         ,Reach1,125488,0.8900160193443298
18/04/2026 17:00,Thachin         ,Reach1,84876,0.4800600111484527
18/04/2026 18:00,Thachin         ,Reach1,170764,1.5337536334991455
18/04/2026 18:00,Thachin         ,Reach1,142824,0.860145628452301
18/04/2026 18:00,Thachin         ,Reach1,125488,0.860145628452301
18/04/2026 18:00,Thachin         ,Reach1,84876,0.4401312172412872
18/04/2026 19:00,Thachin         ,Reach1,170764,1.5398496389389038
18/04/2026 19:00,Thachin         ,Reach1,142824,0.8299704194068909
18/04/2026 19:00,Thachin         ,Reach1,125488,0.8299704194068909
18/04/2026 19:00,Thachin         ,Reach1,84876,0.5498592257499695
18/04/2026 20:00,Thachin         ,Reach1,170764,1.5435072183609009
18/04/2026 20:00,Thachin         ,Reach1,142824,0.8001000285148621
18/04/2026 20:00,Thachin         ,Reach1,125488,0.8098536133766174
18/04/2026 20:00,Thachin         ,Reach1,84876,0.8098536133766174
18/04/2026 21:00,Thachin         ,Reach1,170764,1.5419832468032837
18/04/2026 21:00,Thachin         ,Reach1,142824,0.7799832224845886
18/04/2026 21:00,Thachin         ,Reach1,125488,0.8400288224220276
18/04/2026 21:00,Thachin         ,Reach1,84876,0.9500616192817688
18/04/2026 22:00,Thachin         ,Reach1,170764,1.540459156036377
18/04/2026 22:00,Thachin         ,Reach1,142824,0.8098536133766174
18/04/2026 22:00,Thachin         ,Reach1,125488,0.9500616192817688
18/04/2026 22:00,Thachin         ,Reach1,84876,1.0399775505065918
18/04/2026 23:00,Thachin         ,Reach1,170764,1.5380208492279053
18/04/2026 23:00,Thachin         ,Reach1,142824,0.919886350631714
18/04/2026 23:00,Thachin         ,Reach1,125488,1.010107159614563
18/04/2026 23:00,Thachin         ,Reach1,84876,1.089964747428894
19/04/2026 00:00,Thachin         ,Reach1,170764,1.53466796875
19/04/2026 00:00,Thachin         ,Reach1,142824,1.010107159614563
19/04/2026 00:00,Thachin         ,Reach1,125488,1.0500359535217283
19/04/2026 00:00,Thachin         ,Reach1,84876,1.0600943565368652
19/04/2026 01:00,Thachin         ,Reach1,170764,1.5322296619415283
19/04/2026 01:00,Thachin         ,Reach1,142824,1.0600943565368652
19/04/2026 01:00,Thachin         ,Reach1,125488,1.1000231504440308
19/04/2026 01:00,Thachin         ,Reach1,84876,0.9101328253746032
19/04/2026 02:00,Thachin         ,Reach1,170764,1.5352777242660522
19/04/2026 02:00,Thachin         ,Reach1,142824,1.1000231504440308
19/04/2026 02:00,Thachin         ,Reach1,125488,1.0698480606079102
19/04/2026 02:00,Thachin         ,Reach1,84876,0.7900416254997253
19/04/2026 03:00,Thachin         ,Reach1,170764,1.5468599796295166
19/04/2026 03:00,Thachin         ,Reach1,142824,1.0799064636230469
19/04/2026 03:00,Thachin         ,Reach1,125488,1.0198607444763184
19/04/2026 03:00,Thachin         ,Reach1,84876,0.7001255750656128
19/04/2026 04:00,Thachin         ,Reach1,170764,1.564233660697937
19/04/2026 04:00,Thachin         ,Reach1,142824,1.010107159614563
19/04/2026 04:00,Thachin         ,Reach1,125488,0.9799320101737976
19/04/2026 04:00,Thachin         ,Reach1,84876,0.6099047660827637
19/04/2026 05:00,Thachin         ,Reach1,170764,1.5809975862503052
19/04/2026 05:00,Thachin         ,Reach1,142824,0.9698736071586608
19/04/2026 05:00,Thachin         ,Reach1,125488,0.9500616192817688
19/04/2026 05:00,Thachin         ,Reach1,84876,0.5300471782684326
19/04/2026 06:00,Thachin         ,Reach1,170764,1.5959328413009644
19/04/2026 06:00,Thachin         ,Reach1,142824,0.92994487285614
19/04/2026 06:00,Thachin         ,Reach1,125488,0.92994487285614
19/04/2026 06:00,Thachin         ,Reach1,84876,0.4901184141635895
19/04/2026 07:00,Thachin         ,Reach1,170764,1.6056864261627195
19/04/2026 07:00,Thachin         ,Reach1,142824,0.9101328253746032
19/04/2026 07:00,Thachin         ,Reach1,125488,0.8900160193443298
19/04/2026 07:00,Thachin         ,Reach1,84876,0.6300215721130371
19/04/2026 08:00,Thachin         ,Reach1,170764,1.6093441247940063
19/04/2026 08:00,Thachin         ,Reach1,142824,0.8698992133140564
19/04/2026 08:00,Thachin         ,Reach1,125488,0.860145628452301
19/04/2026 08:00,Thachin         ,Reach1,84876,0.860145628452301
19/04/2026 09:00,Thachin         ,Reach1,170764,1.6047719717025757
19/04/2026 09:00,Thachin         ,Reach1,142824,0.8400288224220276
19/04/2026 09:00,Thachin         ,Reach1,125488,0.8900160193443298
19/04/2026 09:00,Thachin         ,Reach1,84876,0.9601200222969056
19/04/2026 10:00,Thachin         ,Reach1,170764,1.591055989265442
19/04/2026 10:00,Thachin         ,Reach1,142824,0.860145628452301
19/04/2026 10:00,Thachin         ,Reach1,125488,0.9799320101737976
19/04/2026 10:00,Thachin         ,Reach1,84876,1.0698480606079102
19/04/2026 11:00,Thachin         ,Reach1,170764,1.5752065181732178
19/04/2026 11:00,Thachin         ,Reach1,142824,0.9500616192817688
19/04/2026 11:00,Thachin         ,Reach1,125488,1.0399775505065918
19/04/2026 11:00,Thachin         ,Reach1,84876,1.1100815534591677
19/04/2026 12:00,Thachin         ,Reach1,170764,1.5590519905090332
19/04/2026 12:00,Thachin         ,Reach1,142824,1.0198607444763184
19/04/2026 12:00,Thachin         ,Reach1,125488,1.089964747428894
19/04/2026 12:00,Thachin         ,Reach1,84876,1.1000231504440308
19/04/2026 13:00,Thachin         ,Reach1,170764,1.5425927639007568
19/04/2026 13:00,Thachin         ,Reach1,142824,1.0600943565368652
19/04/2026 13:00,Thachin         ,Reach1,125488,1.1000231504440308
19/04/2026 13:00,Thachin         ,Reach1,84876,0.9000744223594666
19/04/2026 14:00,Thachin         ,Reach1,170764,1.5337536334991455
19/04/2026 14:00,Thachin         ,Reach1,142824,1.089964747428894
19/04/2026 14:00,Thachin         ,Reach1,125488,1.0698480606079102
19/04/2026 14:00,Thachin         ,Reach1,84876,0.7799832224845886
19/04/2026 15:00,Thachin         ,Reach1,170764,1.53253436088562
19/04/2026 15:00,Thachin         ,Reach1,142824,1.0500359535217283
19/04/2026 15:00,Thachin         ,Reach1,125488,1.0000487565994265
19/04/2026 15:00,Thachin         ,Reach1,84876,0.7001255750656128
19/04/2026 16:00,Thachin         ,Reach1,170764,1.540459156036377
19/04/2026 16:00,Thachin         ,Reach1,142824,0.9698736071586608
19/04/2026 16:00,Thachin         ,Reach1,125488,0.9601200222969056
19/04/2026 16:00,Thachin         ,Reach1,84876,0.6199631690979004
19/04/2026 17:00,Thachin         ,Reach1,170764,1.552955985069275
19/04/2026 17:00,Thachin         ,Reach1,142824,0.92994487285614
19/04/2026 17:00,Thachin         ,Reach1,125488,0.92994487285614
19/04/2026 17:00,Thachin         ,Reach1,84876,0.5199887752532959
19/04/2026 18:00,Thachin         ,Reach1,170764,1.5590519905090332
19/04/2026 18:00,Thachin         ,Reach1,142824,0.9000744223594666
19/04/2026 18:00,Thachin         ,Reach1,125488,0.9000744223594666
19/04/2026 18:00,Thachin         ,Reach1,84876,0.4498848021030426
19/04/2026 19:00,Thachin         ,Reach1,170764,1.5614904165267944
19/04/2026 19:00,Thachin         ,Reach1,142824,0.8698992133140564
19/04/2026 19:00,Thachin         ,Reach1,125488,0.860145628452301
19/04/2026 19:00,Thachin         ,Reach1,84876,0.4099560081958771
19/04/2026 20:00,Thachin         ,Reach1,170764,1.5627095699310305
19/04/2026 20:00,Thachin         ,Reach1,142824,0.8400288224220276
19/04/2026 20:00,Thachin         ,Reach1,125488,0.8400288224220276
19/04/2026 20:00,Thachin         ,Reach1,84876,0.6598920226097107
19/04/2026 21:00,Thachin         ,Reach1,170764,1.5614904165267944
19/04/2026 21:00,Thachin         ,Reach1,142824,0.8098536133766174
19/04/2026 21:00,Thachin         ,Reach1,125488,0.8098536133766174
19/04/2026 21:00,Thachin         ,Reach1,84876,0.8199120163917542
19/04/2026 22:00,Thachin         ,Reach1,170764,1.5584423542022705
19/04/2026 22:00,Thachin         ,Reach1,142824,0.7799832224845886
19/04/2026 22:00,Thachin         ,Reach1,125488,0.8799576163291931
19/04/2026 22:00,Thachin         ,Reach1,84876,0.9799320101737976
19/04/2026 23:00,Thachin         ,Reach1,170764,1.5541752576828003
19/04/2026 23:00,Thachin         ,Reach1,142824,0.8500872254371643
19/04/2026 23:00,Thachin         ,Reach1,125488,0.9698736071586608
19/04/2026 23:00,Thachin         ,Reach1,84876,1.0600943565368652
20/04/2026 00:00,Thachin         ,Reach1,170764,1.5492985248565674
20/04/2026 00:00,Thachin         ,Reach1,142824,0.9698736071586608
20/04/2026 00:00,Thachin         ,Reach1,125488,1.0399775505065918
20/04/2026 00:00,Thachin         ,Reach1,84876,1.0799064636230469
20/04/2026 01:00,Thachin         ,Reach1,170764,1.5419832468032837
20/04/2026 01:00,Thachin         ,Reach1,142824,1.0500359535217283
20/04/2026 01:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 01:00,Thachin         ,Reach1,84876,1.0399775505065918
20/04/2026 02:00,Thachin         ,Reach1,170764,1.53680157661438
20/04/2026 02:00,Thachin         ,Reach1,142824,1.1000231504440308
20/04/2026 02:00,Thachin         ,Reach1,125488,1.1100815534591677
20/04/2026 02:00,Thachin         ,Reach1,84876,0.8900160193443298
20/04/2026 03:00,Thachin         ,Reach1,170764,1.5416784286499023
20/04/2026 03:00,Thachin         ,Reach1,142824,1.1201399564743042
20/04/2026 03:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 03:00,Thachin         ,Reach1,84876,0.8001000285148621
20/04/2026 04:00,Thachin         ,Reach1,170764,1.555394411087036
20/04/2026 04:00,Thachin         ,Reach1,142824,1.089964747428894
20/04/2026 04:00,Thachin         ,Reach1,125488,1.0198607444763184
20/04/2026 04:00,Thachin         ,Reach1,84876,0.7199376225471497
20/04/2026 05:00,Thachin         ,Reach1,170764,1.5761208534240725
20/04/2026 05:00,Thachin         ,Reach1,142824,1.0198607444763184
20/04/2026 05:00,Thachin         ,Reach1,125488,0.9899904131889344
20/04/2026 05:00,Thachin         ,Reach1,84876,0.6598920226097107
20/04/2026 06:00,Thachin         ,Reach1,170764,1.594713568687439
20/04/2026 06:00,Thachin         ,Reach1,142824,0.9899904131889344
20/04/2026 06:00,Thachin         ,Reach1,125488,0.9601200222969056
20/04/2026 06:00,Thachin         ,Reach1,84876,0.6199631690979004
20/04/2026 07:00,Thachin         ,Reach1,170764,1.6084295511245728
20/04/2026 07:00,Thachin         ,Reach1,142824,0.9500616192817688
20/04/2026 07:00,Thachin         ,Reach1,125488,0.940003216266632
20/04/2026 07:00,Thachin         ,Reach1,84876,0.7098792195320129
20/04/2026 08:00,Thachin         ,Reach1,170764,1.6099536418914795
20/04/2026 08:00,Thachin         ,Reach1,142824,0.92994487285614
20/04/2026 08:00,Thachin         ,Reach1,125488,0.9101328253746032
20/04/2026 08:00,Thachin         ,Reach1,84876,0.9000744223594666
20/04/2026 09:00,Thachin         ,Reach1,170764,1.603248119354248
20/04/2026 09:00,Thachin         ,Reach1,142824,0.9101328253746032
20/04/2026 09:00,Thachin         ,Reach1,125488,0.940003216266632
20/04/2026 09:00,Thachin         ,Reach1,84876,1.0600943565368652
20/04/2026 10:00,Thachin         ,Reach1,170764,1.5901416540145874
20/04/2026 10:00,Thachin         ,Reach1,142824,0.919886350631714
20/04/2026 10:00,Thachin         ,Reach1,125488,1.0198607444763184
20/04/2026 10:00,Thachin         ,Reach1,84876,1.1298936605453491
20/04/2026 11:00,Thachin         ,Reach1,170764,1.5770351886749268
20/04/2026 11:00,Thachin         ,Reach1,142824,1.029919147491455
20/04/2026 11:00,Thachin         ,Reach1,125488,1.0799064636230469
20/04/2026 11:00,Thachin         ,Reach1,84876,1.1701271533966064
20/04/2026 12:00,Thachin         ,Reach1,170764,1.5611857175827026
20/04/2026 12:00,Thachin         ,Reach1,142824,1.089964747428894
20/04/2026 12:00,Thachin         ,Reach1,125488,1.1298936605453491
20/04/2026 12:00,Thachin         ,Reach1,84876,1.1399520635604858
20/04/2026 13:00,Thachin         ,Reach1,170764,1.5462504625320437
20/04/2026 13:00,Thachin         ,Reach1,142824,1.1298936605453491
20/04/2026 13:00,Thachin         ,Reach1,125488,1.1500104665756226
20/04/2026 13:00,Thachin         ,Reach1,84876,1.029919147491455
20/04/2026 14:00,Thachin         ,Reach1,170764,1.540459156036377
20/04/2026 14:00,Thachin         ,Reach1,142824,1.1600688695907593
20/04/2026 14:00,Thachin         ,Reach1,125488,1.1298936605453491
20/04/2026 14:00,Thachin         ,Reach1,84876,0.860145628452301
20/04/2026 15:00,Thachin         ,Reach1,170764,1.550212860107422
20/04/2026 15:00,Thachin         ,Reach1,142824,1.1298936605453491
20/04/2026 15:00,Thachin         ,Reach1,125488,1.0600943565368652
20/04/2026 15:00,Thachin         ,Reach1,84876,0.7699248194694519
20/04/2026 16:00,Thachin         ,Reach1,170764,1.5648431777954102
20/04/2026 16:00,Thachin         ,Reach1,142824,1.0500359535217283
20/04/2026 16:00,Thachin         ,Reach1,125488,1.0198607444763184
20/04/2026 16:00,Thachin         ,Reach1,84876,0.7001255750656128
20/04/2026 17:00,Thachin         ,Reach1,170764,1.5855696201324463
20/04/2026 17:00,Thachin         ,Reach1,142824,1.0000487565994265
20/04/2026 17:00,Thachin         ,Reach1,125488,0.9799320101737976
20/04/2026 17:00,Thachin         ,Reach1,84876,0.6501383781433105
20/04/2026 18:00,Thachin         ,Reach1,170764,1.5968471765518188
20/04/2026 18:00,Thachin         ,Reach1,142824,0.9601200222969056
20/04/2026 18:00,Thachin         ,Reach1,125488,0.940003216266632
